user_id,student_id,email,password_hash,is_active,user_created_at,profile_id,name,branch,semester,interests,profile_created_at
bc6e1c50-d6fd-4983-b712-7f329bb4c537,S02697,sreya.das697@student.edu,$2b$12$K29sdhG346aBU.mcmkK.ZeHENVx2k.fm/qSWoaVDptxuvXU/2AgGu,True,2026-01-15 16:02:54.977843+00:00,94f1b9fb-33e4-47b2-95dd-04def463d57e,Sreya Das,IT,6,,2026-01-15 16:02:54.977843+00:00
2c6fa814-af19-4cf0-aa6c-b76ccdd5711e,,rajesh.kumar@example.com,$2b$12$N3XJqx3N2REvXBeG/4dxvuU8TGsePzvI4bFaVk.47JK/IYn7BSjry,True,2026-01-12 16:11:37.827224+00:00,791d902c-bb58-4327-92ff-882b989e1336,Rajesh Kumar,Computer Science,6,,2026-01-12 16:11:37.827224+00:00
fb124a55-bc23-4834-820e-d1768b8f0fc0,,amit.patel@example.com,$2b$12$YL.Yq5.yYv0eJDAULJ/J6ehvfpLkFPLLLil/jeb0OUPxTokwG0Nym,True,2026-01-12 16:11:37.827224+00:00,876434d5-ee9e-42c4-baee-76d4a45faeed,Amit Patel,Mechanical,8,,2026-01-12 16:11:37.827224+00:00
9e187741-ba73-47c2-98eb-bb70a005c081,,sneha.reddy@example.com,$2b$12$Q2S/8mIOI4JreGL/k6cGuegfHZ1bYDmRouXtqLExlXm5UdMbs4cC6,True,2026-01-12 16:11:37.827224+00:00,1ef9e462-0fa1-41ca-8dc9-23139dd63b4b,Sneha Reddy,Computer Science,4,,2026-01-12 16:11:37.827224+00:00
89e4eb9a-4393-410c-8ad8-90b2a9ac90dd,,vikram.singh@example.com,$2b$12$63kpYop.qk56Sv3yLBPBR.jnhD91zQ58kgfECE9sEKCeEXSsLttDy,True,2026-01-12 16:11:37.827224+00:00,23eaa351-5507-45f1-bef0-f82b369edd14,Vikram Singh,Civil Engineering,6,,2026-01-12 16:11:37.827224+00:00
e9886e2b-ab7d-4e1b-b18f-c2ca129f4893,,ananya.iyer@example.com,$2b$12$kPRMNuCm89K5dmU/g9Z2puhlOlCaqPUq4FSLWCkps3ak.QVze87Ny,True,2026-01-12 16:11:37.827224+00:00,d9628fd6-aa50-40fc-9462-60373083f803,Ananya Iyer,Information Technology,6,,2026-01-12 16:11:37.827224+00:00
d5439320-58eb-49bf-8856-4bdd35b6976e,,karthik.menon@example.com,$2b$12$sbyDrm6DGif8TexoLU7/AevpkceAyqol.tTOno7L266NeBZGZ0z3i,True,2026-01-12 16:11:37.827224+00:00,34860b1d-9931-4149-b08e-e2f7f208b4e4,Karthik Menon,Computer Science,8,,2026-01-12 16:11:37.827224+00:00
47d26c52-1bd3-4c98-8f0a-4dff5ceb3456,,divya.nair@example.com,$2b$12$20ujhqLfkonjj6K2MhUGDunOzgV38ad0TpnmxZaRO8l7zkbgSw1EO,True,2026-01-12 16:11:37.827224+00:00,5367f8d3-d7ca-4996-8224-f154a6d6421a,Divya Nair,Electronics,4,,2026-01-12 16:11:37.827224+00:00
6a0926db-da4e-43e4-8861-b63f34cd103d,,rohan.gupta@example.com,$2b$12$VHc9iUO2yxjf6b/sRFcNyeWejana2RxlLd8.ZoR0Ext0J3gBn9voi,True,2026-01-12 16:11:37.827224+00:00,454a19c1-c81d-49ae-b7e1-d7601465fbe0,Rohan Gupta,Mechanical,6,,2026-01-12 16:11:37.827224+00:00
a5193bb9-4c54-4418-8c40-010b96f7ab57,,meera.krishnan@example.com,$2b$12$q6hkf8GruZ5mxC7wLqSF9.Yz/z488WoSgVFFhrJJGG46TVh1yaUP.,True,2026-01-12 16:11:37.827224+00:00,04e85d26-7943-4d90-8d8b-3a47c4d861b3,Meera Krishnan,Computer Science,6,,2026-01-12 16:11:37.827224+00:00
81fdec5f-f82e-4071-9e6e-d7fc651560d0,,priya.sharma@example.com,$2b$12$5Z74qkmhs0wK1S1MyQBWjOZlYMXRx9wdP4ZQ81y5/3ZnO0FP2LkqO,True,2026-01-12 16:11:37.827224+00:00,d0c97f9a-5b6b-4dd7-9248-b12d835448d6,Priya Sharma,Electronics,6,,2026-01-12 16:11:37.827224+00:00
c334958f-5b3b-4832-a9be-0e14be15dbfd,S02698,rahul.pillai698@student.edu,$2b$12$qa/UfOZtP0WNrFzhMWoRueDzJO.oDcbQGhz.hQAofY6geZ9gAbud2,True,2026-01-15 16:02:54.977843+00:00,a656140b-b8e1-409d-9120-711ba0cfebea,Rahul Pillai,AI&ML,8,,2026-01-15 16:02:54.977843+00:00
024eac60-77d8-422d-bdf3-1e69ac1d85b1,S02699,kavya.iyer699@student.edu,$2b$12$4I3fy8JC7T.Tfj66UL/dkOXyJPZIM/V0IY9chFTaN8bDNWxkZbXou,True,2026-01-15 16:02:54.977843+00:00,b8ad3950-c17b-4534-a244-a76e21fa6bbe,Kavya Iyer,IT,1,,2026-01-15 16:02:54.977843+00:00
fac2bc15-0b35-4b13-bc6b-4f0b35f2c0cf,S02700,priya.iyer700@student.edu,$2b$12$GlYWLLO4Am8VTrOxLukt0Oj/RBCbCsma8gphpSivnZxN/LnSVXc6q,True,2026-01-15 16:02:54.977843+00:00,ec27234b-799f-411d-92ef-fccaa2230415,Priya Iyer,IT,7,,2026-01-15 16:02:54.977843+00:00
c6f895ca-be0b-4b16-a339-8004e2f50a42,S02709,anand.reddy709@student.edu,$2b$12$BukjGWox61wHtlv..7haxOqsml/zNuZRUALJdsRZZRRGjHY0c49AS,True,2026-01-15 16:02:54.977843+00:00,ee4fb0f4-f2b3-4253-853a-d73c0881dcb9,Anand Reddy,CSE,1,,2026-01-15 16:02:54.977843+00:00
1fd72f19-4029-4210-aed5-80c8921c4abe,S02710,aishwarya.das710@student.edu,$2b$12$c/SnAiv3yqC8VvRWm0uSM.DFWQPU3xWaCTn4E.KYYRZQZCF7FXnSm,True,2026-01-15 16:02:54.977843+00:00,7b76d99c-67ca-4647-bf50-3273aad5d525,Aishwarya Das,AI&ML,1,,2026-01-15 16:02:54.977843+00:00
53e33b02-ccea-4a73-83f3-5a3c60c4f70f,S02711,nikhil.gupta711@student.edu,$2b$12$fawBWsibqMQAoysST4zTJOiESft8pMiWLE9WimUI2NTiwZsmQ6dEK,True,2026-01-15 16:02:54.977843+00:00,e60d94a5-5c73-41b3-83f2-ca5af0bf2c46,Nikhil Gupta,IT,8,,2026-01-15 16:02:54.977843+00:00
59a59a29-1d5d-4793-8e09-e810e56a5135,S02713,rahul.iyer713@student.edu,$2b$12$iN89R7t/QJp6xnKwhCLt9ugj9btWaSPBnELQLqzW2hifY9679tbii,True,2026-01-15 16:02:54.977843+00:00,fc4d7e86-3258-4a2a-8dd0-9d417a3017ad,Rahul Iyer,ECE,8,,2026-01-15 16:02:54.977843+00:00
627abb75-217a-471b-9197-5609455dc87f,S02714,aishwarya.patel714@student.edu,$2b$12$rvJnC0g1.2Yzb1qcvjGOCeGIZkpWUak6e90/LquPlUqdQFBcSVQEe,True,2026-01-15 16:02:54.977843+00:00,de3f03a5-b674-4ecf-85f0-2a2f538c3ea4,Aishwarya Patel,ECE,1,,2026-01-15 16:02:54.977843+00:00
e9857243-f5a5-4f4c-b314-67e4c2a82056,S02715,arjun.nair715@student.edu,$2b$12$GAOup.RLNEHv7NwQDe/p0uF1eIIMBiX5u2jDnNNwHUqIBZ7OpCzB2,True,2026-01-15 16:02:54.977843+00:00,691d6790-bd7b-4a98-8ee6-e3d53a7a2993,Arjun Nair,IT,2,,2026-01-15 16:02:54.977843+00:00
c218df0f-7f25-4b55-a843-27ea990529f3,S02716,anand.nair716@student.edu,$2b$12$GWsSyYQL1NIUXFdJVwkx8.sl/CloUGnVx4VU902WW0tDbOAkpzPAG,True,2026-01-15 16:02:54.977843+00:00,80ce5904-963c-48a1-b73d-69fa6bdd37a1,Anand Nair,AI&ML,3,,2026-01-15 16:02:54.977843+00:00
656eb2d8-d96e-486b-a4b8-741635fea767,S02717,priya.das717@student.edu,$2b$12$C.3j/2hRt4mS5qVsnE9CBerGdgVqzxSgX.DfesZUHOwN/QKUxD83S,True,2026-01-15 16:02:54.977843+00:00,0316101a-44fd-45c5-af69-e28781588abc,Priya Das,AI&ML,3,,2026-01-15 16:02:54.977843+00:00
860e1065-e421-4791-8bb6-f5f440bdf67e,S02718,arjun.pillai718@student.edu,$2b$12$.rK6.dFkmAbBjuQox78sw.BLc5KxMx8ov58pzp35fH8XXVzHP3jeC,True,2026-01-15 16:02:54.977843+00:00,a5f2194e-ac59-47d3-ac8f-32aeb48a936e,Arjun Pillai,IT,8,,2026-01-15 16:02:54.977843+00:00
eef3ce09-63fd-49ce-aa9c-35c8f68db172,S02719,akhil.patel719@student.edu,$2b$12$uYno8AdIwvjLkmSNv0RZ9uo4uaGtS3C6kQKf9V9iiKSmQRZc7XyGu,True,2026-01-15 16:02:54.977843+00:00,36cbad63-181f-4b33-853e-caa925ca2691,Akhil Patel,ECE,2,,2026-01-15 16:02:54.977843+00:00
9719ea1a-e3f3-4d90-9852-4b75f160ff2d,S02721,rahul.pillai721@student.edu,$2b$12$e2r17B2FMcPwEAyaft838.mhQohQW24fTrx.Ua3inIn0Y/atB5L8S,True,2026-01-15 16:02:54.977843+00:00,1a48684b-7bc1-48f7-8742-232dac1990b8,Rahul Pillai,IT,7,,2026-01-15 16:02:54.977843+00:00
8a8905a6-a8d8-4288-b6c0-0fab5a8989ce,S02722,priya.gupta722@student.edu,$2b$12$/r15bc6CTHSlhIizef56me8tDqFfsouyQK6pgRtnLE/ov7Yl1qSNS,True,2026-01-15 16:02:54.977843+00:00,a5e2278f-0331-467d-808d-163b427c9c93,Priya Gupta,CSE,4,,2026-01-15 16:02:54.977843+00:00
8303212f-60ce-4685-932c-9ff7b754bf05,S02723,meera.sharma723@student.edu,$2b$12$f0ldBFmamRGPErAGsb30QuUlt4XeiwV/FyK8EWdv2vfiFeR9/Fcnq,True,2026-01-15 16:02:54.977843+00:00,d1caa5bf-cc0c-4a97-8ead-e96706031e44,Meera Sharma,CSE,1,,2026-01-15 16:02:54.977843+00:00
d3d7b7ec-fe1a-463b-afda-5854379b75be,S02724,anjali.gupta724@student.edu,$2b$12$BBRXUg/OSacOyP6VBfbx6uB4jKO0W5aZXBJZlcBX1OjprUw7PO2gm,True,2026-01-15 16:02:54.977843+00:00,060229c1-924d-4915-b64b-05316348543e,Anjali Gupta,CSE,7,,2026-01-15 16:02:54.977843+00:00
96978d9c-7dda-4ee1-904a-1fee9be07e9e,S02725,kavya.menon725@student.edu,$2b$12$YGKek1PeUm1Ae1r0ZFyhzu.SiEi30ECZ3ijt/njeXoEvIK5e4hHTu,True,2026-01-15 16:02:54.977843+00:00,ee341e9d-dedb-4d3a-8efd-abbc2313bc2c,Kavya Menon,CSE,1,,2026-01-15 16:02:54.977843+00:00
3c7d13f2-f621-4af9-ae24-85819ee24126,S02726,akhil.pillai726@student.edu,$2b$12$OIRvemo897rVTm3ySUtgj.4jk/uFQ/XKhjar3hjGxaXR/G9OOZpDS,True,2026-01-15 16:02:54.977843+00:00,0f86a0f8-41eb-475e-a81b-66945d0eaa74,Akhil Pillai,IT,4,,2026-01-15 16:02:54.977843+00:00
3c369448-27ca-47dc-a0ab-d2c259c6a55e,S02727,rahul.gupta727@student.edu,$2b$12$YYGUG/QFmxZIWjA14cpqS.g.Hyw7yNbNi6zZbjjm1U91Eb1Jmy27q,True,2026-01-15 16:02:54.977843+00:00,f15fcd86-ab38-49f5-9b98-0abd5c4d8412,Rahul Gupta,AI&ML,1,,2026-01-15 16:02:54.977843+00:00
11007f6e-e50d-4941-add3-fd30f80e4b85,S09312,akhil.das312@student.edu,$2b$12$LkU47yU6UgrLNL.L02Wh/Or8FI5U9bjvhURgsXxO1KQjOEWawp6pa,True,2026-01-15 16:04:26.362716+00:00,fabf7f2a-e43d-4e1f-ad13-732f2f750798,Akhil Das,CSE,3,,2026-01-15 16:04:26.362716+00:00
22c4961b-ba02-41b3-b4f9-43d648d71a49,S02728,aishwarya.menon728@student.edu,$2b$12$xk82cD2PyBWeZzleQ9ndKuP9xGgnxwXpEeEU4fbiUgAWFk627mWCO,True,2026-01-15 16:02:54.977843+00:00,4e197cab-e6ae-4b07-8e41-440c4e46942a,Aishwarya Menon,IT,7,,2026-01-15 16:02:54.977843+00:00
