id,student_id,email,password_hash,is_active,created_at,updated_at
7c6163d6-e16e-4840-b690-f5238dd111df,S00001,sanjay.kumar001@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
117bf98b-0bfd-4144-8066-3cca6ba9970a,S00002,rohit.nair002@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
4a52f739-a141-4018-8bbd-87e1aa7fc6cc,S00003,divya.das003@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
dcf3be25-632d-4834-801d-997a32175989,S00004,akhil.reddy004@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
cb35b9b6-c3f6-4b53-9084-876092a07b52,S00005,sreya.reddy005@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
d964e3e1-6a81-4022-869a-649d8044ea2b,S00006,neha.patel006@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
ae918b28-df7b-4870-b453-ca1bb416a9ff,S00007,kiran.das007@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
fe112a6d-1412-48ea-ba2e-e4a05f129292,S00008,vishnu.reddy008@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
f4887c49-783f-48c0-9a6d-8ee48ab1337e,S00009,akhil.das009@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
fc2bb336-e926-41ec-9ec3-609f3bc01105,S00010,aishwarya.patel010@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
a551f469-6e18-476b-8bef-03ec05eebcf3,S00011,neha.gupta011@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
15e0a5ac-cc89-446d-a1e7-1b2b4c137ec2,S00012,akhil.gupta012@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
c08d6061-cb9b-4ed0-a5dd-242c2df786ce,S00013,divya.reddy013@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
fd8c6ade-872b-462c-927c-b7cdba73e1ca,S00014,rohit.sharma014@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
c9f31976-7d79-4cd2-a6c7-e9a97d4dcd79,S00015,sanjay.das015@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
78478a2e-6e7c-4a64-86c1-8c07abe53fee,S00016,aishwarya.nair016@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
65c3cd46-b851-4a90-916e-85d34890b720,S00017,aditya.sharma017@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
c2fc6c74-ebf9-43a9-911b-55fe4e5f5612,S00018,sreya.reddy018@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
8f9cd80c-eae5-4eff-849b-5e8f78c48558,S00019,sneha.sharma019@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
b6376a8d-32eb-4242-bf72-9e7862d4f298,S00020,rahul.reddy020@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
ab50c685-186a-4f68-801a-2e27f02de112,S00021,sneha.sharma021@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
7859fdce-b2b6-4719-8816-f20dda8f329a,S00022,divya.iyer022@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
52ec010e-49fc-4cc4-8e67-d42c40dd1596,S00023,sneha.pillai023@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
932c59dc-08fd-498c-a728-5dfcf68b6555,S00024,vishnu.reddy024@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
e0b28d76-eca7-437b-b7a2-48b37e76c46e,S00025,divya.das025@college.edu,,True,2026-01-18 06:57:45.877379+00:00,2026-01-18 06:57:45.877379+00:00
